Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
0,1,0,1,1,0.0701051329622758,0.0518395852833177,0.273010920436817,0.743589743589744,1,1,1
1,1,0,1,0,0.0517377860235003,0.0588235294117647,0.157566302652106,0.743589743589744,1,2,0
1,0,0,1,0,0.0290661719233148,0,0.0904836193447738,0.743589743589744,1,2,1
0,0,1,1,0,0.0523685837971552,0.043031655746754,0.168486739469579,0.743589743589744,1,2,1
0,0,0,1,0,0.0344465058750773,0,0.138845553822153,0.743589743589744,1,1,1
0,0,0,1,0,0.0331849103277675,0,0.0967238689547582,0.743589743589744,1,2,1
0,1,0,1,0,0.781533704390847,0,0.750390015600624,0.358974358974359,1,2,1
0,1,1,1,0,0.0630797773654917,0.0165118679050568,0.235569422776911,0.743589743589744,1,0,1
0,1,2,1,1,0.0290661719233148,0.110399116807066,0.260530421216849,0.743589743589744,1,0,1
1,0,0,1,0,0.0495980210265925,0,0.0967238689547582,0.743589743589744,1,1,1
0,1,0,0,0,0.0308843537414966,0.0380876952984376,0.25585023400936,0.743589743589744,1,0,0
1,0,0,1,0,0.0275572047000618,0,0.0577223088923557,0.743589743589744,1,0,0
0,1,1,0,0,0.0544712430426716,0.0294957640338877,0.232449297971919,0.743589743589744,1,2,1
0,1,0,0,0,0.0373902288188002,0,0.101404056162246,0.743589743589744,1,1,1
0,1,2,1,0,0.0300927643784787,0.0559195526435789,0.180967238689548,0.743589743589744,1,0,1
0,1,0,1,0,0.0290538033395176,0.0589915280677755,0.235569422776911,0.743589743589744,1,1,1
0,1,0,0,0,0.0417192331478046,0.0775193798449612,0.223088923556942,0.743589743589744,0,0,0
0,1,2,0,0,0.0362770562770563,0.05203158374733,0.182527301092044,0.743589743589744,1,2,1
0,1,0,1,0,0.0764749536178108,0.109991120071039,0.390015600624025,0.743589743589744,1,1,1
0,1,0,1,0,0.0306122448979592,0.1499988000096,0.277691107644306,0.743589743589744,1,0,1
0,1,0,1,0,0.110488559059988,0,0.341653666146646,0.743589743589744,1,1,1
0,0,0,1,0,0.106369820655535,0.1000071999424,0.466458658346334,0.743589743589744,1,0,0
0,1,0,1,0,0.0311193568336425,0.0499916000671995,0.134165366614665,0.743589743589744,1,0,1
1,1,0,1,1,0.0661719233147805,0,0.149765990639626,0.743589743589744,0,0,0
1,1,0,1,0,0.0281137909709338,0.0121199030407757,0.188767550702028,0.743589743589744,1,1,1
1,0,0,1,0,0.0453061224489796,0,0.166926677067083,0.358974358974359,1,2,1
0,1,2,1,0,0.101212121212121,0.0760073919408645,0.243369734789392,0.743589743589744,1,0,1
0,1,1,1,0,0.0460729746444032,0,0.0904836193447738,0.743589743589744,1,2,0
0,1,0,0,0,0.0352504638218924,0.039983680130559,0.141965678627145,1,0,2,0
0,1,0,1,0,0.0620531849103278,0.0760073919408645,0.297971918876755,0.743589743589744,1,1,1
1,0,1,1,0,0.0565615337043908,0,0.112324492979719,0.743589743589744,1,1,0
0,1,2,1,0,0.0599876314162028,0.0880072959416325,0.354134165366615,0.743589743589744,1,1,1
0,1,0,1,0,0.056895485466914,0.0559915520675835,0.188767550702028,0.743589743589744,1,2,1
0,1,0,1,0,0.0354112554112554,0.0727914176686587,0.134165366614665,0.615384615384615,1,2,1
0,0,0,1,1,0.0825231910946197,0,0.205928237129485,0.743589743589744,1,0,1
0,0,0,0,0,0.0750278293135436,0,0.193447737909516,0.743589743589744,1,0,0
0,0,0,1,0,0.0290661719233148,0,0.135725429017161,1,1,1,0
0,1,1,1,0,0.0763760049474335,0,0.258970358814353,0.743589743589744,1,1,1
0,1,0,1,0,0.242176870748299,0.126382988936089,0.875195007800312,0.743589743589744,1,0,0
1,0,0,1,1,0.193061224489796,0,0.0717628705148206,0.743589743589744,1,1,1
0,1,2,1,0,0.0622758194186766,0,0.227769110764431,0.743589743589744,1,1,1
0,1,2,1,1,0.113457019171305,0.188950488396093,0.578783151326053,0.615384615384615,1,0,1
0,0,1,1,0,0.036017316017316,0.047687618499052,0.159126365054602,0.358974358974359,0,2,0
1,0,0,1,0,0.0323314780457638,0.035015719874241,0.157566302652106,0.743589743589744,1,2,1
0,1,0,1,0,0.0577241805813234,0.0221518227854177,0.173166926677067,0.358974358974359,1,2,1
0,1,0,1,0,0.106369820655535,0.119903040775674,0.188767550702028,0.743589743589744,1,0,1
0,1,0,1,0,0.0514533085961657,0,0.188767550702028,0.743589743589744,1,1,1
0,0,0,1,0,0.0361038961038961,0,0.0967238689547582,1,1,2,0
0,1,2,1,0,0.0648237476808905,0,0.188767550702028,0.743589743589744,1,2,1
0,1,0,1,0,0.0393692022263451,0.05999952000384,0.185647425897036,0.743589743589744,1,1,1
0,0,0,1,0,0.0716264687693259,0.1015671874625,0.447737909516381,0.743589743589744,1,1,1
1,0,0,1,0,0.0723562152133581,0,0.229329173166927,0.743589743589744,1,2,1
0,0,0,1,1,0.0867903525046382,0,0.185647425897036,0.743589743589744,1,2,1
0,1,2,1,0,0.0546196660482375,0,0.141965678627145,0.743589743589744,1,2,0
0,0,1,1,0,0.0435003092145949,0,0.162246489859594,0.358974358974359,1,2,1
0,0,0,0,0,0.0271614100185529,0.0383996928024576,0.19188767550702,0.743589743589744,1,1,1
0,1,0,1,0,0.0270006184291899,0.0580075359397125,0.198127925117005,0.743589743589744,1,2,1
0,1,0,1,0,0.0660235003092146,0,0.180967238689548,0.743589743589744,1,0,1
0,0,0,1,0,0.111527520098949,0,0.274570982839314,0.743589743589744,1,0,1
0,1,0,1,0,0.11569573283859,0,0.414976599063963,0.743589743589744,1,0,1
0,1,0,1,0,0.0300927643784787,0.0507595939232486,0.173166926677067,0.743589743589744,1,2,1
0,1,2,0,0,0.0227952999381571,0.038999688002496,0.162246489859594,0.358974358974359,1,1,1
0,1,2,1,0,0.0364873222016079,0.0335997312021504,0.162246489859594,0.743589743589744,1,2,1
0,1,2,1,0,0.0386641929499072,0.0116159070727434,0.196567862714509,0.743589743589744,1,1,1
1,0,0,1,0,0.0374768089053803,0,0.0967238689547582,0.743589743589744,0,2,0
0,1,0,1,0,0.0356586270871985,0.035015719874241,0.134165366614665,0.743589743589744,1,2,1
0,0,0,0,0,0.0464069264069264,0.039983680130559,0.15600624024961,0.743589743589744,1,0,1
1,0,0,1,0,0.0166975881261596,0.0431996544027648,0.146645865834633,0.743589743589744,0,1,0
0,1,2,0,0,0.0338775510204082,0,0.0561622464898596,0.358974358974359,0,2,0
0,0,0,0,0,0.0322201607915894,0,0.0873634945397816,0.615384615384615,1,0,0
0,0,0,1,0,0.0290661719233148,0.47999616003072,0.146645865834633,0.743589743589744,1,1,1
1,0,0,0,0,0.0224242424242424,0,0.0686427457098284,0.743589743589744,1,1,1
1,0,0,1,1,0.0901793444650588,0,0.288611544461778,0.743589743589744,1,0,0
1,0,0,1,0,0.0543846629560915,0,0.165366614664587,0.743589743589744,1,1,1
0,1,0,0,0,0.0249474335188621,0.0575995392036864,0.165366614664587,0.743589743589744,1,2,1
1,0,0,0,0,0.0255163883735312,0,0.0889235569422777,0.743589743589744,1,0,1
0,1,1,1,0,0.100803957946815,0,0.223088923556942,0.615384615384615,0,1,0
0,1,0,1,0,1,0,0.547581903276131,0.743589743589744,0,0,0
1,0,1,0,1,0.045974025974026,0,0.0826833073322933,0.743589743589744,1,1,0
0,1,0,1,0,0.0755225726654298,0,0.235569422776911,0.743589743589744,1,2,1
0,1,0,0,0,0.073543599257885,0,0.326053042121685,0.743589743589744,0,0,0
0,1,0,0,0,0.0260111317254174,0.0487916096671227,0.157566302652106,0.743589743589744,1,0,1
1,1,0,0,0,0.0247247990105133,0.077687378500972,0.263650546021841,0.743589743589744,0,1,0
1,0,0,1,0,0.0351886209029066,0,0.0795631825273011,0.743589743589744,1,2,1
1,0,1,1,0,0.0303030303030303,0,0.235569422776911,0.743589743589744,1,2,0
0,1,2,1,1,0.0179344465058751,0.47999616003072,0.358814352574103,0.743589743589744,1,2,0
0,1,0,1,0,0.0108225108225108,0.0665514675882593,0.160686427457098,0.743589743589744,1,0,1
0,1,0,1,0,0.0382931354359926,0.0340077279381765,0.201248049921997,0.743589743589744,1,1,1
0,1,0,1,0,0.0702411873840445,0,0.201248049921997,0.743589743589744,1,0,1
0,1,0,1,0,0.0206555349412492,0.0412556699546404,0.141965678627145,0.743589743589744,1,2,1
0,1,0,1,0,0.182189239332096,0,0.135725429017161,0.743589743589744,1,1,1
0,1,0,1,0,0.0311193568336425,0.103199174406605,0.174726989079563,0.743589743589744,1,0,1
1,0,1,0,0,0.0551144094001237,0,0.112324492979719,0.743589743589744,1,0,0
0,1,2,1,0,0.071552257266543,0,0.193447737909516,0.743589743589744,1,1,1
0,1,0,1,0,0.03426097711812,0.000386876925144599,0.121684867394696,0.743589743589744,1,0,1
0,0,0,0,0,0.0317501546072975,0,0.0795631825273011,0.358974358974359,1,2,1
1,0,1,1,1,0.104811379097093,0,0.21996879875195,0.743589743589744,1,1,1
0,0,0,1,0,0.0785405071119357,0,0.149765990639626,0.743589743589744,0,0,0
0,0,0,1,0,0.157402597402597,0,0.617784711388456,0.743589743589744,1,1,1
0,1,0,1,0,0.0281385281385281,0.0561595507235942,0.209048361934477,0.743589743589744,1,1,1
0,0,0,1,0,0.0445269016697588,0,0.141965678627145,0.743589743589744,1,2,1
0,0,0,1,0,0.0219666048237477,0.0444236446108431,0.0639625585023401,0.743589743589744,1,1,1
0,0,0,1,1,0.126975881261596,0,0.277691107644306,0.743589743589744,0,2,0
1,1,0,0,1,0.0864811379097093,0,0.201248049921997,0.743589743589744,1,0,1
0,0,0,1,0,0.0434137291280148,0.121535027719778,0.277691107644306,0.743589743589744,1,1,1
0,1,0,1,0,0.0958688930117502,0.0439916480668155,0.266770670826833,0.743589743589744,1,0,1
0,0,0,0,0,0.0563636363636364,0.0478316173470612,0.216848673946958,0.743589743589744,1,1,1
0,0,1,1,0,0.464675324675325,0,0.223088923556942,0.743589743589744,1,1,1
0,1,0,1,0,0.088843537414966,0.199990400076799,0.258970358814353,0.615384615384615,1,0,1
0,1,1,1,1,0.0410142238713667,0.0290397676818585,0.188767550702028,0.743589743589744,1,0,1
0,1,2,0,0,0.0556833642547928,0,0.157566302652106,0.743589743589744,1,0,1
0,1,0,1,0,0.0419171304885591,0.0330237358101135,0.0717628705148206,0.743589743589744,1,0,0
0,1,2,1,0,0.0394557823129252,0.0410396716826265,0.21996879875195,0.743589743589744,0,0,0
0,0,1,0,1,0.0323933209647495,0.0370077039383685,0.282371294851794,0.743589743589744,1,1,0
0,1,2,0,0,0.0267037724180581,0.0301197590419277,0.180967238689548,0.743589743589744,0,0,0
0,1,2,0,0,0.0223623995052566,0.0349437204502364,0.0795631825273011,0.615384615384615,1,2,1
0,1,0,1,0,0.0469758812615955,0.0415916672666619,0.218408736349454,0.743589743589744,0,0,0
0,1,0,1,0,0.0288559059987631,0.0591835265317877,0.126365054602184,0.358974358974359,0,0,1
0,0,0,1,1,0.0857761286332715,0,0.117004680187207,0.743589743589744,1,1,1
0,1,2,1,0,0.0458750773036487,0,0.135725429017161,0.743589743589744,1,1,1
0,1,0,1,0,0.0513419913419913,0,0.170046801872075,0.743589743589744,1,2,1
0,1,0,1,0,0.0440074211502783,0.061655506755946,0.25585023400936,0.743589743589744,1,2,0
0,0,2,1,0,0.0519975262832406,0,0.198127925117005,0.743589743589744,1,0,1
0,1,0,1,0,0.101224489795918,0,0.235569422776911,0.743589743589744,1,1,0
0,1,0,1,0,0.0938775510204082,0,0.185647425897036,0.358974358974359,1,2,1
0,1,0,1,0,0.0354359925788497,0.0525115799073607,0.224648985959438,0.743589743589744,1,0,1
1,0,1,0,0,0.0623500309214595,0,0.19188767550702,0.743589743589744,1,1,1
0,0,0,1,0,0.0496722325293754,0,0.138845553822153,0.743589743589744,0,1,0
0,0,0,1,0,0.0723562152133581,0,0.204368174726989,0.743589743589744,1,0,1
0,1,0,0,0,0.0345949288806432,0.0399356805145559,0.0951638065522621,0.358974358974359,0,2,0
1,1,2,0,0,0.000742115027829314,0.0700074399404805,0.138845553822153,0.743589743589744,1,1,1
0,1,0,1,0,0.0517377860235003,0.0588235294117647,0.157566302652106,0.743589743589744,1,2,0
0,1,1,1,1,0.0408163265306122,0.0498956008351933,0.238689547581903,0.743589743589744,1,1,1
0,1,1,0,0,0.0309585652442795,0.035999712002304,0.162246489859594,0.358974358974359,0,0,0
0,1,0,1,0,0.0561657390228819,0,0.141965678627145,0.743589743589744,1,1,1
1,0,0,1,1,0.0290661719233148,0,0.131045241809672,0.743589743589744,1,2,1
0,0,2,1,0,0.0665677179962894,0.111551107591139,0.238689547581903,0.743589743589744,1,0,1
0,1,2,1,1,0.202535559678417,0.0243358053135575,0.21996879875195,0.743589743589744,1,0,1
0,1,2,1,0,0.0810142238713667,0.041999664002688,0.344773790951638,0.615384615384615,1,1,1
0,1,1,1,1,0.204291898577613,0.053999568003456,0.1201248049922,0.743589743589744,1,1,1
1,0,0,0,0,0.051948051948052,0,0.226209048361934,0.743589743589744,1,0,1
0,1,0,0,0,0.0364254792826221,0,0.162246489859594,0.743589743589744,1,0,1
0,1,0,1,0,0.0239084724799011,0.0755993952048384,0.185647425897036,0.743589743589744,1,1,1
0,1,0,1,0,0.132133580705009,0,0.351014040561622,0.743589743589744,1,1,1
0,1,2,1,0,0.101212121212121,0,0.369734789391576,0.743589743589744,1,1,1
0,1,1,0,0,0.0223623995052566,0.0584635322917417,0.190327613104524,0.743589743589744,1,0,1
0,0,2,1,0,0.0420160791589363,0,0.110764430577223,0.743589743589744,0,0,0
0,1,1,1,0,0.224897959183673,0,0.765990639625585,0.743589743589744,1,2,0
0,1,2,1,1,0.0548299319727891,0.0499916000671995,0.235569422776911,0.743589743589744,1,1,1
0,0,0,1,0,0.0282622139764997,0,0.102964118564743,0.743589743589744,1,2,0
0,0,0,0,0,0.0315275200989487,0.0668394652842777,0.135725429017161,0.743589743589744,1,1,1
0,1,1,0,0,0.0641063698206555,0.0271437828497372,0.27613104524181,0.743589743589744,1,2,1
0,0,0,0,0,0.0437971552257267,0,0.157566302652106,0.743589743589744,1,0,1
1,0,0,0,1,0.211663574520717,0,0.336973478939158,0.743589743589744,1,1,1
0,1,0,1,0,0.0426345083487941,0.0517675858593131,0.171606864274571,0.743589743589744,0,0,0
1,1,1,1,0,0.039282622139765,0.0219118247054024,0.149765990639626,0.153846153846154,1,1,1
0,1,0,0,0,0.0303030303030303,0.0407996736026112,0.152886115444618,0.743589743589744,1,0,1
0,1,0,1,0,0.0553494124922696,0.0685674514603883,0.159126365054602,0,1,2,1
0,1,1,1,1,0.0339517625231911,0,0.134165366614665,0.743589743589744,1,1,1
0,0,0,1,0,0.075856524427953,0.105983152134783,0.31201248049922,0.743589743589744,0,0,0
1,0,0,1,0,0.00612244897959184,0.088391292869657,0.162246489859594,1,1,0,1
1,0,0,1,0,0.0372170686456401,0,0.141965678627145,0.743589743589744,1,1,1
0,1,2,1,0,0.0583178726035869,0.134974920200638,0.310452418096724,0.743589743589744,1,1,1
0,1,1,0,0,0.0482374768089054,0.127246982024144,0.201248049921997,0.743589743589744,1,0,0
0,1,0,0,0,0.0453184910327767,0.0355917152662779,0.179407176287051,0.615384615384615,1,1,1
0,1,2,1,0,0.0415584415584416,0.105983152134783,0.365054602184087,0.743589743589744,1,0,1
0,1,0,1,0,0.255819418676562,0.16000671994624,0.734789391575663,0.743589743589744,1,2,1
0,1,0,1,1,0.0288064316635745,0.0723114215086279,0.279251170046802,0.743589743589744,1,2,1
1,0,1,1,0,0.162176870748299,0,0.0483619344773791,0.743589743589744,1,2,1
0,0,0,0,0,0.0426468769325912,0.0308877528979768,0.141965678627145,0.743589743589744,1,0,0
0,1,1,1,0,0.0731601731601732,0.0480956152350781,0.37597503900156,0.743589743589744,1,1,1
0,1,2,1,0,0.0387507730364873,0.0488396092831257,0.216848673946958,0.743589743589744,1,2,1
0,1,0,1,0,0.0244897959183673,0.159982720138239,0.0951638065522621,0.358974358974359,1,1,0
0,0,0,1,0,0.0700680272108844,0.0879832961336309,0.471138845553822,0.743589743589744,1,0,0
0,1,0,1,0,0.0410142238713667,0.0822713418292654,0.21996879875195,0.743589743589744,1,0,1
1,1,2,1,0,0.023265306122449,0.0391676866585067,0.162246489859594,1,1,1,1
0,1,0,0,0,0.0361657390228819,0.0431996544027648,0.177847113884555,0.743589743589744,0,1,0
0,0,0,1,0,0.0560667903525046,0.0459596323229414,0.274570982839314,0.743589743589744,1,1,0
1,0,0,0,0,0.0401978973407545,0,0.134165366614665,0.743589743589744,1,0,0
0,1,2,0,0,0.025256648113791,0.0418076655386757,0.0561622464898596,0.743589743589744,1,1,1
0,0,0,1,0,0.0290661719233148,0,0.0717628705148206,0.743589743589744,1,1,1
0,1,0,1,1,0.0683611626468769,0.0341757265941872,0.141965678627145,0.743589743589744,1,0,1
0,1,2,1,1,0.0964502164502165,0.171982624139007,0.734789391575663,0.743589743589744,1,0,1
0,1,2,1,1,0.214594928880643,0,0.609984399375975,0.743589743589744,1,0,1
0,1,0,1,0,0.0448361162646877,0,0.157566302652106,0.743589743589744,1,1,1
0,1,1,0,0,0.0635126777983921,0.0343197254421965,0.237129485179407,0.743589743589744,0,1,1
0,0,1,0,0,0.0312801484230056,0.0312477500179999,0.132605304212168,0.743589743589744,1,1,1
0,0,0,0,0,0.0820408163265306,0,0.188767550702028,0.743589743589744,1,1,1
0,1,0,1,0,0.0108225108225108,0.131998944008448,0.322932917316693,0.743589743589744,1,0,1
0,1,0,1,0,0.0510946196660482,0,0.141965678627145,0.743589743589744,1,2,1
0,0,2,1,0,0.0425231910946197,0,0.157566302652106,0.743589743589744,0,0,0
0,0,1,1,0,0.137291280148423,0,0.291731669266771,0.743589743589744,1,1,0
1,0,0,0,1,0.222820037105751,0,0.180967238689548,0.743589743589744,1,2,1
0,0,0,0,0,0.0296846011131725,0.0490076079391365,0.182527301092044,0.743589743589744,1,0,1
0,1,0,1,0,0.0740012368583797,0.0937432500539996,0.491419656786271,0.743589743589744,1,2,1
0,0,2,1,0,0.0428818800247372,0,0.152886115444618,0.743589743589744,1,1,1
0,1,0,0,0,0.0342238713667285,0.0128638970888233,0.0889235569422777,0.743589743589744,1,0,0
0,1,0,1,0,0.0775139146567718,0,0.230889235569423,0.358974358974359,1,0,1
1,1,1,1,0,0.055139146567718,0.0682794537643699,0.204368174726989,0.358974358974359,1,1,1
1,0,0,1,0,0.0245887445887446,0,0.140405616224649,0.743589743589744,0,1,0
1,0,1,1,0,0.0433147804576376,0,0.134165366614665,0.743589743589744,1,1,1
0,1,1,0,0,0.0258379715522573,0.0605755153958768,0.185647425897036,0.743589743589744,1,2,1
1,1,0,0,0,0.035460729746444,0.0159118727050184,0.145085803432137,0.743589743589744,1,1,1
0,1,0,1,0,0.0323809523809524,0.0467996256029952,0.227769110764431,0.743589743589744,1,0,1
0,0,0,0,0,0.039678416821274,0,0.110764430577223,0.0512820512820513,1,1,0
0,0,0,1,0,0.0293877551020408,0.0427916576667387,0.21216848673947,0.743589743589744,1,0,1
1,0,0,1,0,0.0599876314162028,0,0.146645865834633,0.743589743589744,0,1,0
0,1,0,1,0,0.032591218305504,0.0483836129310966,0.157566302652106,0.743589743589744,1,0,1
0,1,1,1,0,0.0393692022263451,0.077999376004992,0.232449297971919,0.743589743589744,1,2,1
0,1,0,0,0,0.0284972170686456,0.0559915520675835,0.268330733229329,0.743589743589744,0,2,0
0,1,0,1,0,0.0425850340136054,0.102383180934553,0.19188767550702,0.358974358974359,0,0,0
0,1,1,1,0,0.0657761286332715,0.0247678018575851,0.0265210608424337,0.743589743589744,1,1,1
1,0,0,1,0,0.0311317254174397,0.038999688002496,0.117004680187207,0.743589743589744,1,2,1
0,1,0,1,1,0.123549783549784,0,0.391575663026521,0.743589743589744,1,1,1
0,1,0,1,0,0.0462213976499691,0.0640554875560995,0.238689547581903,0.743589743589744,1,1,1
1,1,0,1,0,0.0498453927025356,0.055343557251542,0.269890795631825,0.743589743589744,1,1,1
0,1,2,0,0,0.0435992578849722,0.00580795353637171,0.154446177847114,0.743589743589744,1,1,1
1,1,1,1,1,0.239134199134199,0,0.921996879875195,0.743589743589744,1,1,1
0,1,0,1,0,0.0714038342609771,0.0492956056351549,0.315132605304212,0.743589743589744,1,0,1
0,0,0,0,1,0.069882498453927,0,0.19188767550702,0.743589743589744,1,1,1
0,1,2,1,0,0.106975881261596,0,0.388455538221529,0.743589743589744,0,2,0
0,1,0,0,0,0.0533951762523191,0,0.173166926677067,0.743589743589744,1,0,1
0,0,0,1,0,0.0393692022263451,0,0.0951638065522621,0.743589743589744,1,2,1
0,1,0,1,0,0.0401978973407545,0.05999952000384,0.177847113884555,0.743589743589744,0,0,0
1,0,0,1,0,0.0275572047000618,0,0,0.743589743589744,1,2,0
0,1,0,1,0,0.0373036487322202,0.0495356037151703,0.148205928237129,0.743589743589744,0,2,0
0,1,1,1,0,0.0404081632653061,0.041999664002688,0.27613104524181,0.743589743589744,1,2,1
0,1,0,1,0,0.0614223871366728,0.0348237214102287,0.243369734789392,0.743589743589744,0,2,0
0,1,2,1,0,0.204279529993816,0,0.414976599063963,0.743589743589744,1,2,1
0,1,2,0,0,0.0739022881880025,0.038999688002496,0.277691107644306,1,1,1,0
0,1,0,1,0,0.0773778602350031,0,0.21996879875195,0.743589743589744,1,1,0
0,1,2,1,0,0.0372170686456401,0.0110639114887081,0.154446177847114,0.153846153846154,1,2,1
0,0,0,1,0,0.0380828695114409,0.0657354741162071,0.157566302652106,0.743589743589744,1,2,1
0,1,1,1,0,0.0201855287569573,0.0535675714594283,0.152886115444618,0.743589743589744,1,0,1
0,0,0,1,0,0.0375015460729746,0.0700074399404805,0.237129485179407,0.743589743589744,1,2,1
0,1,2,1,0,0.0790352504638219,0,0.305772230889236,0.743589743589744,1,1,1
0,0,0,1,0,0.0208534322820037,0.812081503347973,0.126365054602184,0.743589743589744,1,2,0
1,1,0,1,0,0.0373036487322202,0,0.0421216848673947,0.743589743589744,1,1,1
0,1,1,1,0,0.0213976499690785,0,0.0811232449297972,0.743589743589744,1,0,0
0,1,1,1,0,0.0326159554730983,0.0460076319389445,0.213728549141966,0.743589743589744,0,0,0
0,1,1,1,0,0.0511193568336425,0.071999424004608,0.254290171606864,0.153846153846154,1,0,0
0,1,0,1,0,0.0265553494124923,0.0365277077783378,0.148205928237129,0.743589743589744,1,2,1
1,0,0,0,0,0.0249226963512678,0,0.0951638065522621,0.743589743589744,1,1,1
0,1,2,1,1,0.0318614718614719,0,0.151326053042122,0.743589743589744,0,1,0
0,1,0,1,0,0.0352504638218924,0.0819833441332469,0.0733229329173167,0.358974358974359,1,1,1
0,1,2,1,1,0.0723562152133581,0,0.305772230889236,0.487179487179487,1,1,0
0,1,0,1,0,0.0458750773036487,0.0791993664050688,0.207488299531981,0.358974358974359,1,0,1
0,1,0,1,1,0.197526283240569,0,0.391575663026521,0.743589743589744,1,2,1
0,0,0,0,0,0.0455534941249227,0,0.157566302652106,0.743589743589744,1,0,1
0,1,2,0,1,0.0770933828076685,0.023999808001536,0.277691107644306,0.743589743589744,1,0,0
0,0,0,1,0,0.0350896722325294,0,0.123244929797192,0.743589743589744,0,1,0
0,1,0,1,1,0.121372912801484,0,0.266770670826833,0.743589743589744,1,0,1
0,1,2,1,0,0.0696351267779839,0,0.285491419656786,0.743589743589744,1,2,1
1,0,0,1,0,0.00329004329004329,1,0.53198127925117,0.358974358974359,1,2,0
0,1,0,0,0,0.0339393939393939,0.0670074639402885,0.227769110764431,0.743589743589744,1,0,1
0,1,0,1,0,0.068682745825603,0,0.185647425897036,0.743589743589744,1,2,1
0,0,0,1,0,0.0436116264687693,0.103223174214606,0.254290171606864,0.743589743589744,1,0,1
1,1,1,1,0,0.146567717996289,0,0.759750390015601,0.743589743589744,1,1,1
0,1,1,1,0,0.0401978973407545,0.05999952000384,0.25585023400936,0.743589743589744,1,1,1
0,1,2,0,0,0.0474582560296846,0.0338637290901673,0.230889235569423,0.743589743589744,1,0,1
0,1,0,1,0,0.0381199752628324,0.0467996256029952,0.154446177847114,0.743589743589744,1,0,1
1,0,0,1,0,0.0340136054421769,0,0.0967238689547582,0.743589743589744,1,0,1
0,1,0,1,0,0.0489301175015461,0,0.0483619344773791,0.358974358974359,1,0,1
0,1,1,1,0,0.0979839208410637,0.00575995392036864,0.380655226209048,0.743589743589744,1,2,1
0,1,2,1,0,0.0919356833642548,0,0.277691107644306,0.743589743589744,1,2,1
1,0,0,1,1,0.0548299319727891,0,0.193447737909516,0.743589743589744,0,1,0
